id,pubdate,byline,gender_by_pronoun,gender_by_byline,wc,pc
162059,Thu, 09 Sep 2010 17:03:10 +0000,Juan Arellano,Neutral,Male,2025,35
16207,Wed, 11 Oct 2006 22:28:36 +0000,David Sasaki,Male,Male,15,1
162072,Thu, 09 Sep 2010 14:13:50 +0000,Janine Mendes-Franco,Unknown,Female,37,1
162098,Thu, 09 Sep 2010 15:09:28 +0000,Janine Mendes-Franco,Male,Female,59,1
162126,Thu, 09 Sep 2010 17:19:04 +0000,Silvia Viñas,Male,Female,43,1
162128,Thu, 09 Sep 2010 17:34:04 +0000,Silvia Viñas,Female,Female,40,1
162149,Fri, 10 Sep 2010 00:13:15 +0000,Paulina Aguilera,Neutral,Female,1147,40
16216,Thu, 12 Oct 2006 02:02:35 +0000,Eduardo Avila,Neutral,Male,1101,32
162272,Fri, 10 Sep 2010 17:20:45 +0000,Silvia Viñas,Neutral,Female,63,1
162274,Fri, 10 Sep 2010 17:19:07 +0000,Silvia Viñas,Unknown,Female,40,1
162275,Fri, 10 Sep 2010 17:17:39 +0000,Silvia Viñas,Neutral,Female,72,1
162417,Sat, 11 Sep 2010 21:10:03 +0000,Silvia Viñas,Male,Female,57,1
162421,Sat, 11 Sep 2010 21:12:35 +0000,Silvia Viñas,Unknown,Female,75,1
162429,Mon, 20 Sep 2010 05:40:25 +0000,Luis Henrique,Neutral,Male,1672,47
16245,Thu, 12 Oct 2006 17:59:08 +0000,David Sasaki,Neutral,Male,129,1
16246,Thu, 12 Oct 2006 18:00:56 +0000,David Sasaki,Unknown,Male,16,1
162462,Sun, 12 Sep 2010 02:28:30 +0000,Firuzeh Shokooh Valle,Unknown,Female,60,1
16247,Thu, 12 Oct 2006 18:04:10 +0000,David Sasaki,Unknown,Male,57,1
16259,Thu, 12 Oct 2006 20:45:50 +0000,David Sasaki,Unknown,Male,17,1
16265,Fri, 13 Oct 2006 15:06:11 +0000,David Sasaki,Neutral,Male,1218,45
162677,Mon, 13 Sep 2010 16:13:36 +0000,Bernardo Parrella,Neutral,Male,71,1
16270,Fri, 13 Oct 2006 00:27:58 +0000,Georgia Popplewell,Unknown,Female,21,1
162701,Mon, 13 Sep 2010 17:38:39 +0000,Silvia Viñas,Unknown,Female,70,1
162705,Mon, 13 Sep 2010 17:37:51 +0000,Silvia Viñas,Unknown,Female,52,1
16276,Mon, 16 Oct 2006 15:47:34 +0000,Rosario Lizana,Neutral,Female,455,20
162769,Mon, 13 Sep 2010 21:37:27 +0000,Juan Arellano,Unknown,Male,682,36
162788,Tue, 14 Sep 2010 17:52:08 +0000,Andrea Arzaba,Neutral,Female,1037,26
162789,Mon, 13 Sep 2010 22:44:24 +0000,Silvia Viñas,Unknown,Female,75,1
162795,Mon, 13 Sep 2010 22:54:53 +0000,Silvia Viñas,Unknown,Female,51,1
162806,Thu, 16 Sep 2010 01:49:23 +0000,Milton Ramirez,Neutral,Male,1549,24
162897,Tue, 14 Sep 2010 04:04:05 +0000,The Economist,Neutral,Unknown,855,22
162919,Tue, 14 Sep 2010 11:47:50 +0000,Sara Moreira,Unknown,Female,58,1
162960,Wed, 15 Sep 2010 00:00:35 +0000,Rodrigo Penalba,Neutral,Male,2294,45
162975,Tue, 14 Sep 2010 17:27:34 +0000,Janine Mendes-Franco,Unknown,Female,688,50
162976,Tue, 14 Sep 2010 19:47:17 +0000,Silvia Viñas,Male,Female,72,1
163028,Tue, 14 Sep 2010 19:45:25 +0000,Silvia Viñas,Male,Female,39,1
163034,Tue, 14 Sep 2010 19:48:08 +0000,Silvia Viñas,Unknown,Female,17,1
163089,Wed, 15 Sep 2010 00:40:33 +0000,Firuzeh Shokooh Valle,Unknown,Female,39,1
163106,Sun, 19 Sep 2010 00:00:37 +0000,Tarek Amr,Neutral,Male,1332,40
16311,Sat, 14 Oct 2006 01:31:07 +0000,Jose Murilo,Neutral,Male,3116,63
163115,Wed, 15 Sep 2010 12:25:05 +0000,Silvia Viñas,Neutral,Female,51,1
163178,Fri, 17 Sep 2010 14:42:36 +0000,Paulina Aguilera Muñoz,Neutral,Female,1383,42
163189,Wed, 30 Nov -0001 00:00:00 +0000,Rocio Diaz,Unknown,Female,933,26
163245,Wed, 15 Sep 2010 22:01:38 +0000,Silvia Viñas,Female,Female,64,1
163276,Thu, 16 Sep 2010 17:36:04 +0000,Paulina Aguilera Muñoz,Neutral,Female,1506,43
163300,Tue, 28 Sep 2010 18:16:30 +0000,Eduardo Avila,Neutral,Male,1471,42
16332,Sat, 14 Oct 2006 19:35:55 +0000,Eduardo Avila,Unknown,Male,49,1
16333,Sat, 14 Oct 2006 19:51:44 +0000,Eduardo Avila,Male,Male,52,1
16334,Sat, 14 Oct 2006 20:14:05 +0000,Eduardo Avila,Male,Male,86,1
16335,Sat, 14 Oct 2006 21:25:14 +0000,Eduardo Avila,Neutral,Male,84,1
163372,Thu, 16 Sep 2010 15:30:33 +0000,Silvia Viñas,Female,Female,47,1
163377,Thu, 16 Sep 2010 15:30:22 +0000,Silvia Viñas,Male,Female,58,1
16344,Mon, 16 Oct 2006 01:33:52 +0000,Eduardo Avila,Unknown,Male,42,1
163446,Thu, 16 Sep 2010 19:05:38 +0000,Silvia Viñas,Unknown,Female,24,1
16345,Mon, 16 Oct 2006 01:46:39 +0000,Eduardo Avila,Unknown,Male,32,1
163490,Thu, 16 Sep 2010 21:33:19 +0000,Silvia Viñas,Unknown,Female,61,1
163497,Fri, 17 Sep 2010 03:57:02 +0000,Lully,Neutral,Female,1923,57
16351,Sat, 21 Oct 2006 11:04:46 +0000,Steven BREWER,Neutral,Male,2059,1
163580,Fri, 17 Sep 2010 13:30:07 +0000,Silvia Viñas,Male,Female,34,1
16363,Mon, 16 Oct 2006 18:37:46 +0000,Georgia Popplewell,Male,Female,35,1
163671,Mon, 20 Sep 2010 15:56:03 +0000,Patricia Acosta,Neutral,Female,968,42
163685,Sat, 18 Sep 2010 03:48:59 +0000,Juliana Rincón Parra,Neutral,Female,512,20
163778,Sun, 19 Sep 2010 00:03:06 +0000,Juan Arellano,Neutral,Male,1619,25
1638,Wed, 31 Aug 2005 01:54:12 +0000,Ethan Zuckerman,Neutral,Male,483,15
163803,Sun, 19 Sep 2010 00:51:00 +0000,Firuzeh Shokooh Valle,Unknown,Female,72,1
163890,Mon, 20 Sep 2010 00:15:48 +0000,Firuzeh Shokooh Valle,Unknown,Female,37,1
1639,Wed, 31 Aug 2005 04:46:41 +0000,David Sasaki,Unknown,Male,12,1
16393,Tue, 17 Oct 2006 00:24:46 +0000,Eduardo Avila,Male,Male,50,1
16395,Tue, 17 Oct 2006 00:35:20 +0000,Eduardo Avila,Male,Male,46,1
16397,Tue, 17 Oct 2006 00:53:50 +0000,Eduardo Avila,Male,Male,63,1
1640,Wed, 31 Aug 2005 04:53:24 +0000,David Sasaki,Male,Male,28,1
16400,Tue, 17 Oct 2006 01:50:20 +0000,Eduardo Avila,Unknown,Male,67,1
164074,Tue, 21 Sep 2010 00:00:36 +0000,Cati Restrepo,Neutral,Female,671,42
1641,Wed, 31 Aug 2005 04:57:42 +0000,David Sasaki,Unknown,Male,16,1
164167,Mon, 20 Sep 2010 21:41:41 +0000,Silvia Viñas,Male,Female,49,1
164176,Mon, 20 Sep 2010 21:46:01 +0000,Silvia Viñas,Unknown,Female,56,1
164191,Wed, 30 Nov -0001 00:00:00 +0000,Raphael Tsavkko Garcia,Unknown,Male,37,1
1642,Wed, 31 Aug 2005 05:38:55 +0000,David Sasaki,Male,Male,16,1
164204,Mon, 20 Sep 2010 23:45:26 +0000,Silvia Viñas,Unknown,Female,32,1
164213,Mon, 20 Sep 2010 23:46:32 +0000,Silvia Viñas,Unknown,Female,30,1
1643,Wed, 31 Aug 2005 05:44:19 +0000,David Sasaki,Unknown,Male,19,1
164309,Tue, 21 Sep 2010 16:19:04 +0000,Silvia Viñas,Unknown,Female,19,1
164314,Tue, 21 Sep 2010 16:21:19 +0000,Silvia Viñas,Unknown,Female,31,1
1644,Wed, 31 Aug 2005 06:40:57 +0000,David Sasaki,Male,Male,18,1
164438,Wed, 22 Sep 2010 15:06:32 +0000,Clotilde Castillo,Neutral,Female,1337,57
164593,Wed, 22 Sep 2010 06:00:21 +0000,Juliana Rincón Parra,Neutral,Female,455,29
1646,Wed, 31 Aug 2005 06:59:04 +0000,David Sasaki,Unknown,Male,19,1
164601,Thu, 23 Sep 2010 20:30:33 +0000,Bernardo Parrella,Unknown,Male,602,17
164621,Wed, 22 Sep 2010 23:09:42 +0000,Solana Larsen,Neutral,Female,685,26
164629,Wed, 22 Sep 2010 22:24:06 +0000,Silvia Viñas,Unknown,Female,58,1
164633,Wed, 22 Sep 2010 22:22:38 +0000,Silvia Viñas,Unknown,Female,62,1
1647,Wed, 31 Aug 2005 07:43:07 +0000,David Sasaki,Unknown,Male,29,1
16474,Wed, 18 Oct 2006 21:34:22 +0000,David Sasaki,Unknown,Male,44,1
164743,Thu, 23 Sep 2010 16:51:31 +0000,Silvia Viñas,Unknown,Female,21,1
164746,Thu, 23 Sep 2010 21:59:36 +0000,Julián Ortega Martínez,Neutral,Unknown,1498,76
164748,Thu, 23 Sep 2010 16:55:40 +0000,Silvia Viñas,Unknown,Female,63,1
164758,Thu, 23 Sep 2010 16:50:23 +0000,Silvia Viñas,Unknown,Female,61,1
164770,Fri, 24 Sep 2010 14:31:13 +0000,Silvia Viñas,Unknown,Female,56,1
164777,Thu, 23 Sep 2010 19:15:48 +0000,Silvia Viñas,Unknown,Female,53,1
1648,Wed, 31 Aug 2005 07:54:42 +0000,David Sasaki,Unknown,Male,25,1
16483,Wed, 18 Oct 2006 22:28:46 +0000,David Sasaki,Unknown,Male,36,1
164836,Fri, 24 Sep 2010 14:31:49 +0000,Silvia Viñas,Unknown,Female,55,1
164838,Fri, 24 Sep 2010 14:34:29 +0000,Silvia Viñas,Unknown,Female,48,1
164847,Fri, 24 Sep 2010 14:32:49 +0000,Silvia Viñas,Unknown,Female,27,1
16485,Wed, 18 Oct 2006 22:44:58 +0000,David Sasaki,Unknown,Male,12,1
16486,Wed, 18 Oct 2006 22:49:22 +0000,David Sasaki,Unknown,Male,54,1
16487,Wed, 18 Oct 2006 22:55:34 +0000,David Sasaki,Male,Male,90,1
164877,Fri, 24 Sep 2010 14:06:40 +0000,Firuzeh Shokooh Valle,Female,Female,36,1
16488,Wed, 18 Oct 2006 22:57:20 +0000,David Sasaki,Unknown,Male,10,1
164881,Fri, 24 Sep 2010 14:43:11 +0000,Firuzeh Shokooh Valle,Male,Female,61,1
16489,Wed, 18 Oct 2006 23:06:20 +0000,David Sasaki,Male,Male,85,1
164895,Fri, 24 Sep 2010 15:59:45 +0000,Sara Moreira,Unknown,Female,62,1
1649,Wed, 31 Aug 2005 08:02:49 +0000,David Sasaki,Unknown,Male,32,2
16490,Wed, 18 Oct 2006 23:13:12 +0000,David Sasaki,Unknown,Male,25,1
16491,Fri, 20 Oct 2006 13:50:56 +0000,Sameer Padania,Neutral,Male,1124,39
16495,Thu, 19 Oct 2006 01:46:28 +0000,David Sasaki,Neutral,Male,1060,55
164959,Fri, 24 Sep 2010 21:02:07 +0000,Firuzeh Shokooh Valle,Unknown,Female,40,1
164985,Sat, 25 Sep 2010 15:44:00 +0000,Paulina Aguilera Muñoz,Neutral,Female,1378,39
1650,Wed, 31 Aug 2005 08:09:33 +0000,David Sasaki,Unknown,Male,13,1
165046,Sun, 26 Sep 2010 20:28:38 +0000,Raphael Tsavkko Garcia,Male,Male,53,1
165086,Mon, 27 Sep 2010 16:37:48 +0000,Milton Ramirez,Neutral,Male,1162,35
165195,Mon, 27 Sep 2010 15:18:21 +0000,Silvia Viñas,Unknown,Female,19,1
165196,Mon, 27 Sep 2010 15:18:27 +0000,Silvia Viñas,Unknown,Female,21,1
165204,Mon, 27 Sep 2010 15:33:29 +0000,Silvia Viñas,Unknown,Female,52,1
165278,Mon, 27 Sep 2010 23:30:52 +0000,Firuzeh Shokooh Valle,Unknown,Female,51,1
16536,Fri, 20 Oct 2006 00:39:45 +0000,Rosario Lizana,Neutral,Female,469,50
16537,Fri, 20 Oct 2006 20:49:25 +0000,Eduardo Avila,Neutral,Male,238,11
16539,Thu, 19 Oct 2006 23:48:02 +0000,David Sasaki,Male,Male,56,1
16540,Thu, 19 Oct 2006 23:50:40 +0000,David Sasaki,Unknown,Male,14,1
16541,Thu, 19 Oct 2006 23:55:48 +0000,David Sasaki,Unknown,Male,36,1
16542,Thu, 19 Oct 2006 23:58:37 +0000,David Sasaki,Unknown,Male,20,1
16543,Fri, 20 Oct 2006 00:06:32 +0000,David Sasaki,Unknown,Male,66,1
16544,Fri, 20 Oct 2006 00:09:37 +0000,David Sasaki,Male,Male,17,1
16545,Fri, 20 Oct 2006 00:11:24 +0000,David Sasaki,Female,Male,27,1
165472,Tue, 28 Sep 2010 21:11:50 +0000,Silvia Viñas,Male,Female,35,1
165475,Tue, 28 Sep 2010 21:11:54 +0000,Silvia Viñas,Unknown,Female,40,1
165478,Tue, 28 Sep 2010 21:11:58 +0000,Silvia Viñas,Female,Female,37,1
165537,Wed, 29 Sep 2010 15:32:47 +0000,Silvia Viñas,Unknown,Female,41,1
165539,Wed, 29 Sep 2010 15:32:12 +0000,Silvia Viñas,Male,Female,60,1
165541,Wed, 29 Sep 2010 15:31:51 +0000,Silvia Viñas,Unknown,Female,56,1
165547,Wed, 29 Sep 2010 21:15:50 +0000,Cati Restrepo,Unknown,Female,1336,54
165605,Wed, 29 Sep 2010 22:10:46 +0000,Janine Mendes-Franco,Unknown,Female,28,1
16569,Fri, 20 Oct 2006 20:48:37 +0000,David Sasaki,Male,Male,44,1
16570,Fri, 20 Oct 2006 22:06:34 +0000,David Sasaki,Unknown,Male,58,1
16571,Fri, 20 Oct 2006 22:16:55 +0000,David Sasaki,Unknown,Male,57,1
16572,Fri, 20 Oct 2006 23:12:24 +0000,David Sasaki,Unknown,Male,67,1
165721,Thu, 30 Sep 2010 14:38:01 +0000,Janine Mendes-Franco,Unknown,Female,64,1
16573,Fri, 20 Oct 2006 23:14:46 +0000,David Sasaki,Unknown,Male,61,1
165757,Thu, 30 Sep 2010 21:54:39 +0000,Paulina Aguilera Muñoz,Neutral,Female,1329,70
165796,Fri, 01 Oct 2010 04:23:20 +0000,Juan Arellano,Unknown,Male,78,1
165802,Fri, 01 Oct 2010 05:17:12 +0000,Silvia Viñas,Unknown,Female,28,1
165808,Fri, 01 Oct 2010 05:23:18 +0000,Silvia Viñas,Unknown,Female,23,1
165814,Fri, 01 Oct 2010 16:46:30 +0000,Sara Moreira,Neutral,Female,1201,28
165832,Sat, 02 Oct 2010 15:48:25 +0000,Sara Moreira,Unknown,Female,40,1
165838,Fri, 01 Oct 2010 16:25:51 +0000,Silvia Viñas,Unknown,Female,68,1
165850,Fri, 01 Oct 2010 16:39:06 +0000,Silvia Viñas,Unknown,Female,35,1
16586,Sat, 21 Oct 2006 02:57:31 +0000,Georgia Popplewell,Female,Female,35,1
16589,Sat, 21 Oct 2006 04:50:48 +0000,Jose Murilo,Neutral,Male,3831,41
165934,Sat, 02 Oct 2010 00:06:56 +0000,Paulina Aguilera Muñoz,Neutral,Female,2015,77
165935,Sun, 03 Oct 2010 06:41:56 +0000,Milton Ramirez,Neutral,Male,1904,43
165958,Sat, 02 Oct 2010 02:21:20 +0000,Firuzeh Shokooh Valle,Unknown,Female,34,1
165962,Sat, 02 Oct 2010 02:37:20 +0000,Firuzeh Shokooh Valle,Male,Female,31,1
165966,Sat, 02 Oct 2010 03:13:02 +0000,Firuzeh Shokooh Valle,Unknown,Female,48,1
166003,Sat, 02 Oct 2010 19:11:03 +0000,Raphael Tsavkko Garcia,Unknown,Male,61,1
166031,Sun, 03 Oct 2010 05:52:39 +0000,Juan Arellano,Neutral,Male,2115,26
16607,Sun, 22 Oct 2006 20:20:18 +0000,Tim Muth,Neutral,Male,289,11
16608,Tue, 24 Oct 2006 00:31:24 +0000,Iria Puyosa,Neutral,Female,602,25
166179,Mon, 04 Oct 2010 18:55:28 +0000,Gabriela García Calderón,Neutral,Female,888,32
166284,Mon, 04 Oct 2010 13:36:32 +0000,Firuzeh Shokooh Valle,Unknown,Female,51,1
166341,Mon, 04 Oct 2010 18:09:42 +0000,Silvia Viñas,Unknown,Female,67,1
166350,Mon, 04 Oct 2010 18:09:40 +0000,Silvia Viñas,Unknown,Female,26,1
166372,Mon, 04 Oct 2010 18:39:50 +0000,Silvia Viñas,Unknown,Female,25,1
16642,Mon, 23 Oct 2006 16:26:42 +0000,Melissa De León,Neutral,Female,774,34
166492,Tue, 05 Oct 2010 01:57:28 +0000,Patricia Acosta,Neutral,Female,2628,63
166495,Tue, 05 Oct 2010 03:31:51 +0000,Marta Cooper,Neutral,Female,1444,37
166588,Tue, 05 Oct 2010 13:33:05 +0000,Rocío Díaz,Neutral,Female,836,21
166616,Tue, 05 Oct 2010 17:00:12 +0000,Silvia Viñas,Unknown,Female,59,1
166636,Tue, 05 Oct 2010 17:43:37 +0000,Silvia Viñas,Unknown,Female,72,1
166645,Thu, 07 Oct 2010 04:30:03 +0000,Andrea Arzaba,Neutral,Female,902,45
16667,Tue, 24 Oct 2006 00:28:36 +0000,David Sasaki,Unknown,Male,53,1
16668,Tue, 24 Oct 2006 00:37:20 +0000,David Sasaki,Female,Male,33,1
16669,Tue, 24 Oct 2006 00:49:14 +0000,David Sasaki,Male,Male,102,1
16670,Tue, 24 Oct 2006 01:16:20 +0000,David Sasaki,Unknown,Male,18,1
16671,Tue, 24 Oct 2006 02:10:30 +0000,David Sasaki,Neutral,Male,30,1
166714,Wed, 06 Oct 2010 13:27:01 +0000,Paula Góes,Unknown,Female,61,1
166732,Wed, 06 Oct 2010 15:31:23 +0000,Marta Cooper,Unknown,Female,98,2
166740,Wed, 06 Oct 2010 14:35:00 +0000,Ndesanjo Macha,Unknown,Male,40,1
166751,Wed, 06 Oct 2010 14:53:52 +0000,Janine Mendes-Franco,Unknown,Female,49,1
166756,Wed, 06 Oct 2010 15:21:52 +0000,Silvia Viñas,Unknown,Female,45,1
166763,Wed, 06 Oct 2010 15:19:46 +0000,Silvia Viñas,Unknown,Female,67,1
166790,Wed, 06 Oct 2010 16:22:00 +0000,Firuzeh Shokooh Valle,Unknown,Female,64,1
166799,Wed, 06 Oct 2010 17:44:37 +0000,Silvia Viñas,Unknown,Female,25,1
166805,Thu, 07 Oct 2010 14:24:15 +0000,Silvia Viñas,Unknown,Female,41,1
166908,Thu, 07 Oct 2010 13:01:50 +0000,Firuzeh Shokooh Valle,Unknown,Female,52,1
166936,Thu, 07 Oct 2010 13:59:32 +0000,Janine Mendes-Franco,Unknown,Female,56,1
16694,Tue, 24 Oct 2006 17:18:09 +0000,David Sasaki,Unknown,Male,20,1
166944,Thu, 07 Oct 2010 14:15:26 +0000,Silvia Viñas,Male,Female,68,1
166954,Thu, 07 Oct 2010 15:34:49 +0000,Silvia Viñas,Unknown,Female,26,1
16696,Tue, 24 Oct 2006 17:31:59 +0000,David Sasaki,Unknown,Male,26,1
16697,Tue, 24 Oct 2006 17:36:19 +0000,David Sasaki,Female,Male,9,1
166974,Thu, 07 Oct 2010 17:49:59 +0000,Silvia Viñas,Unknown,Female,31,1
16698,Tue, 24 Oct 2006 17:40:27 +0000,David Sasaki,Unknown,Male,29,1
166981,Thu, 07 Oct 2010 22:41:08 +0000,Gabriela García Calderón,Male,Female,1268,42
166982,Fri, 08 Oct 2010 02:27:57 +0000,Felipe Cordero,Neutral,Male,1373,56
16699,Tue, 24 Oct 2006 17:43:15 +0000,David Sasaki,Unknown,Male,84,1
167024,Fri, 08 Oct 2010 17:14:13 +0000,Silvia Viñas,Neutral,Female,980,33
16709,Tue, 24 Oct 2006 23:07:04 +0000,Juliana Rincón Parra,Neutral,Female,2958,122
167117,Fri, 08 Oct 2010 07:44:44 +0000,Raphael Tsavkko Garcia,Unknown,Male,55,1
167119,Fri, 08 Oct 2010 07:35:46 +0000,Raphael Tsavkko Garcia,Male,Male,67,1
167121,Fri, 08 Oct 2010 07:40:01 +0000,Raphael Tsavkko Garcia,Unknown,Male,30,1
16718,Tue, 24 Oct 2006 22:40:29 +0000,Georgia Popplewell,Male,Female,32,1
167350,Sat, 09 Oct 2010 16:49:57 +0000,Firuzeh Shokooh Valle,Unknown,Female,56,1
167419,Sat, 09 Oct 2010 22:39:18 +0000,Firuzeh Shokooh Valle,Unknown,Female,55,1
167425,Sat, 09 Oct 2010 23:20:43 +0000,Firuzeh Shokooh Valle,Female,Female,26,1
167429,Sat, 09 Oct 2010 23:33:48 +0000,Firuzeh Shokooh Valle,Unknown,Female,61,1
167446,Mon, 11 Oct 2010 10:09:26 +0000,Marta Cooper,Neutral,Female,1589,49
167533,Mon, 11 Oct 2010 05:59:39 +0000,Marta Cooper,Unknown,Female,33,1
16754,Wed, 25 Oct 2006 18:03:19 +0000,David Sasaki,Unknown,Male,18,1
16755,Wed, 25 Oct 2006 18:18:39 +0000,David Sasaki,Unknown,Male,24,1
16756,Wed, 25 Oct 2006 18:21:19 +0000,David Sasaki,Female,Male,34,1
16757,Wed, 25 Oct 2006 18:28:40 +0000,David Sasaki,Unknown,Male,18,1
16758,Wed, 25 Oct 2006 18:38:29 +0000,David Sasaki,Unknown,Male,29,1
16759,Wed, 25 Oct 2006 18:46:11 +0000,David Sasaki,Unknown,Male,22,1
167597,Mon, 11 Oct 2010 17:50:52 +0000,Silvia Viñas,Male,Female,79,1
16761,Wed, 25 Oct 2006 19:07:25 +0000,David Sasaki,Male,Male,115,1
167616,Mon, 11 Oct 2010 17:50:30 +0000,Silvia Viñas,Female,Female,24,1
167619,Mon, 11 Oct 2010 17:50:02 +0000,Silvia Viñas,Male,Female,29,1
167625,Mon, 11 Oct 2010 17:51:43 +0000,Silvia Viñas,Unknown,Female,54,1
167654,Wed, 13 Oct 2010 19:18:40 +0000,Andrea Arzaba,Neutral,Female,1062,50
167676,Tue, 12 Oct 2010 14:19:44 +0000,Patricia Acosta,Neutral,Female,1297,45
16769,Wed, 25 Oct 2006 23:50:17 +0000,Eduardo Avila,Neutral,Male,891,27
167698,Wed, 13 Oct 2010 05:55:23 +0000,Danilo Gonçalves,Neutral,Male,1622,42
167817,Tue, 12 Oct 2010 17:18:23 +0000,Janine Mendes-Franco,Unknown,Female,57,1
167820,Tue, 12 Oct 2010 17:24:08 +0000,Janine Mendes-Franco,Unknown,Female,38,1
167831,Tue, 12 Oct 2010 21:27:16 +0000,Felipe Cordero,Neutral,Male,618,16
167876,Tue, 12 Oct 2010 22:34:44 +0000,Silvia Viñas,Unknown,Female,57,1
167880,Tue, 12 Oct 2010 22:35:28 +0000,Silvia Viñas,Unknown,Female,24,1
167903,Wed, 13 Oct 2010 04:37:07 +0000,Raphael Tsavkko Garcia,Male,Male,64,1
167927,Wed, 13 Oct 2010 02:54:13 +0000,Silvia Viñas,Unknown,Female,29,1
167939,Wed, 13 Oct 2010 04:48:42 +0000,Silvia Viñas,Unknown,Female,46,1
167942,Wed, 13 Oct 2010 05:00:06 +0000,Silvia Viñas,Unknown,Female,48,1
167981,Wed, 13 Oct 2010 13:42:08 +0000,Janine Mendes-Franco,Unknown,Female,13,1
167994,Wed, 13 Oct 2010 14:04:12 +0000,Firuzeh Shokooh Valle,Unknown,Female,36,1
168058,Wed, 13 Oct 2010 21:47:02 +0000,Silvia Viñas,Male,Female,30,1
168062,Tue, 19 Oct 2010 15:03:27 +0000,Firuzeh Shokooh Valle,Neutral,Female,1765,41
168064,Wed, 13 Oct 2010 21:44:13 +0000,Silvia Viñas,Unknown,Female,50,1
168066,Thu, 14 Oct 2010 19:54:57 +0000,Juliana Rincón Parra,Unknown,Female,296,11
16809,Fri, 27 Oct 2006 03:10:21 +0000,Rosario Lizana,Unknown,Female,341,15
168129,Thu, 14 Oct 2010 14:38:08 +0000,Elisa Thiago,Neutral,Female,1744,36
16815,Fri, 27 Oct 2006 00:35:49 +0000,David Sasaki,Neutral,Male,57,1
168182,Thu, 14 Oct 2010 16:55:37 +0000,Janine Mendes-Franco,Unknown,Female,13,1
168198,Thu, 14 Oct 2010 17:09:45 +0000,Janine Mendes-Franco,Unknown,Female,34,1
168226,Thu, 14 Oct 2010 19:50:00 +0000,Paula Góes,Unknown,Female,48,1
168316,Sat, 16 Oct 2010 16:10:38 +0000,Felipe Cordero,Neutral,Male,1284,53
168326,Fri, 15 Oct 2010 05:08:16 +0000,Silvia Viñas,Unknown,Female,68,1
168330,Fri, 15 Oct 2010 05:09:02 +0000,Silvia Viñas,Unknown,Female,17,1
168386,Fri, 15 Oct 2010 13:26:04 +0000,Juan Arellano,Neutral,Male,2257,44
168389,Fri, 15 Oct 2010 21:31:36 +0000,Andrea Arzaba,Neutral,Female,1222,40
168397,Tue, 16 Nov 2010 01:42:11 +0000,Renata Avila,Unknown,Female,771,12
16845,Fri, 27 Oct 2006 22:50:15 +0000,David Sasaki,Unknown,Male,79,1
168477,Fri, 15 Oct 2010 17:23:40 +0000,Juliana Rincón Parra,Unknown,Female,722,29
168493,Fri, 15 Oct 2010 16:13:39 +0000,Marta Cooper,Unknown,Female,51,1
16850,Fri, 27 Oct 2006 23:13:11 +0000,David Sasaki,Unknown,Male,130,1
16851,Fri, 27 Oct 2006 23:32:51 +0000,David Sasaki,Unknown,Male,54,1
168512,Fri, 15 Oct 2010 16:45:10 +0000,Marta Cooper,Unknown,Female,84,1
16852,Fri, 27 Oct 2006 23:51:33 +0000,David Sasaki,Male,Male,22,1
168526,Fri, 15 Oct 2010 16:58:37 +0000,Marta Cooper,Unknown,Female,84,1
168548,Fri, 15 Oct 2010 18:17:29 +0000,Silvia Viñas,Unknown,Female,78,1
16855,Sat, 28 Oct 2006 00:02:37 +0000,David Sasaki,Neutral,Male,157,1
168550,Fri, 15 Oct 2010 18:14:01 +0000,Silvia Viñas,Neutral,Female,70,1
168555,Fri, 15 Oct 2010 18:15:32 +0000,Silvia Viñas,Male,Female,68,1
16856,Sat, 28 Oct 2006 00:13:03 +0000,David Sasaki,Unknown,Male,8,1
168560,Fri, 15 Oct 2010 18:16:50 +0000,Silvia Viñas,Male,Female,53,1
16863,Sat, 28 Oct 2006 03:25:04 +0000,David Sasaki,Unknown,Male,58,1
168799,Sat, 16 Oct 2010 23:58:00 +0000,Firuzeh Shokooh Valle,Unknown,Female,39,1
168809,Sun, 17 Oct 2010 03:47:23 +0000,Sara Moreira,Unknown,Female,46,1
16881,Sun, 29 Oct 2006 04:58:12 +0000,David Sasaki,Neutral,Male,1600,129
168819,Sun, 17 Oct 2010 11:34:13 +0000,Marta Cooper,Unknown,Female,71,1
168820,Sun, 17 Oct 2010 11:25:27 +0000,Paula Góes,Unknown,Female,32,1
16885,Tue, 31 Oct 2006 17:26:57 +0000,Fred Petrossian,Neutral,Male,933,40
1689,Thu, 01 Sep 2005 03:07:06 +0000,David Sasaki,Male,Male,42,1
168955,Mon, 18 Oct 2010 22:14:15 +0000,Silvia Viñas,Male,Female,66,1
16897,Mon, 30 Oct 2006 06:15:59 +0000,Jose Murilo,Unknown,Male,42,1
1690,Thu, 01 Sep 2005 03:13:42 +0000,David Sasaki,Unknown,Male,20,1
169003,Mon, 18 Oct 2010 22:14:21 +0000,Silvia Viñas,Unknown,Female,24,1
169008,Mon, 18 Oct 2010 22:14:04 +0000,Silvia Viñas,Female,Female,66,1
169018,Tue, 19 Oct 2010 01:31:33 +0000,Raphael Tsavkko Garcia,Female,Male,75,1
16905,Tue, 31 Oct 2006 02:07:44 +0000,Sameer Padania,Neutral,Male,815,25
169052,Mon, 01 Nov 2010 18:18:18 +0000,Gabriela García Calderón,Male,Female,816,32
169057,Tue, 19 Oct 2010 02:13:13 +0000,Sara Moreira,Unknown,Female,49,1
