id,pubdate,byline,gender_by_pronoun,gender_by_byline,wc,pc
13275,Mon, 24 Jul 2006 20:48:59 +0000,Veronica Khokhlova,Unknown,Female,26,1
13276,Mon, 24 Jul 2006 20:52:45 +0000,Veronica Khokhlova,Unknown,Female,92,1
13277,Mon, 24 Jul 2006 20:53:40 +0000,Veronica Khokhlova,Unknown,Female,45,1
132793,Sat, 10 Apr 2010 03:23:31 +0000,Gregory Asmolov,Neutral,Male,1633,30
132812,Mon, 12 Apr 2010 01:24:28 +0000,Filip Stojanovski,Neutral,Male,672,56
132902,Sat, 10 Apr 2010 10:36:36 +0000,Sylwia Presley,Neutral,Female,409,48
132984,Sun, 11 Apr 2010 01:12:52 +0000,Sylwia Presley,Neutral,Female,1198,59
133009,Sun, 11 Apr 2010 01:23:56 +0000,Sylwia Presley,Neutral,Female,145,15
133040,Sun, 11 Apr 2010 19:23:03 +0000,Alexey Sidorenko,Neutral,Male,934,40
13307,Tue, 25 Jul 2006 15:22:03 +0000,Veronica Khokhlova,Unknown,Female,26,1
13308,Tue, 25 Jul 2006 15:23:38 +0000,Veronica Khokhlova,Unknown,Female,21,1
13309,Tue, 25 Jul 2006 15:27:54 +0000,Veronica Khokhlova,Unknown,Female,29,1
13310,Tue, 25 Jul 2006 15:33:24 +0000,Veronica Khokhlova,Unknown,Female,39,1
13311,Tue, 25 Jul 2006 15:16:56 +0000,Veronica Khokhlova,Unknown,Female,26,1
133115,Sun, 11 Apr 2010 20:33:05 +0000,Sylwia Presley,Neutral,Female,678,59
13312,Tue, 25 Jul 2006 15:13:56 +0000,Veronica Khokhlova,Unknown,Female,19,1
13313,Tue, 25 Jul 2006 15:29:57 +0000,Veronica Khokhlova,Female,Female,48,1
133157,Sun, 11 Apr 2010 21:26:13 +0000,Gregory Asmolov,Female,Male,40,1
133222,Mon, 12 Apr 2010 21:17:01 +0000,M L,Neutral,Unknown,1143,31
13329,Tue, 25 Jul 2006 21:00:14 +0000,Veronica Khokhlova,Neutral,Female,1104,55
133315,Mon, 12 Apr 2010 20:59:09 +0000,Gregory Asmolov,Unknown,Male,57,1
133325,Tue, 13 Apr 2010 22:55:13 +0000,Filip Stojanovski,Neutral,Male,517,21
133508,Wed, 14 Apr 2010 00:39:15 +0000,Sylwia Presley,Neutral,Female,756,49
133592,Wed, 14 Apr 2010 01:47:27 +0000,Gregory Asmolov,Male,Male,47,1
13377,Wed, 26 Jul 2006 21:47:19 +0000,Veronica Khokhlova,Unknown,Female,19,1
13378,Wed, 26 Jul 2006 21:44:51 +0000,Veronica Khokhlova,Unknown,Female,26,1
13379,Wed, 26 Jul 2006 21:45:58 +0000,Veronica Khokhlova,Unknown,Female,14,1
13380,Wed, 26 Jul 2006 21:43:24 +0000,Veronica Khokhlova,Unknown,Female,38,1
13381,Wed, 26 Jul 2006 21:39:40 +0000,Veronica Khokhlova,Unknown,Female,9,1
13382,Wed, 26 Jul 2006 21:38:17 +0000,Veronica Khokhlova,Unknown,Female,13,1
13383,Wed, 26 Jul 2006 21:41:19 +0000,Veronica Khokhlova,Male,Female,13,1
13384,Wed, 26 Jul 2006 21:35:09 +0000,Veronica Khokhlova,Unknown,Female,17,1
13385,Wed, 26 Jul 2006 21:36:16 +0000,Veronica Khokhlova,Unknown,Female,13,1
13386,Wed, 26 Jul 2006 21:48:40 +0000,Veronica Khokhlova,Unknown,Female,50,1
13387,Wed, 26 Jul 2006 21:33:27 +0000,Veronica Khokhlova,Unknown,Female,12,1
133981,Sat, 17 Apr 2010 00:58:46 +0000,Sylwia Presley,Unknown,Female,587,30
133985,Fri, 16 Apr 2010 23:28:09 +0000,Veronica Khokhlova,Unknown,Female,44,1
134048,Sun, 18 Apr 2010 03:09:48 +0000,Alexey Sidorenko,Neutral,Male,648,27
13419,Thu, 27 Jul 2006 15:01:15 +0000,Veronica Khokhlova,Male,Female,29,1
13420,Thu, 27 Jul 2006 14:59:18 +0000,Veronica Khokhlova,Unknown,Female,31,1
13421,Thu, 27 Jul 2006 14:56:07 +0000,Veronica Khokhlova,Unknown,Female,11,1
13422,Thu, 27 Jul 2006 14:57:45 +0000,Veronica Khokhlova,Unknown,Female,56,1
13423,Thu, 27 Jul 2006 15:00:21 +0000,Veronica Khokhlova,Unknown,Female,22,1
134231,Mon, 19 Apr 2010 00:33:09 +0000,Veronica Khokhlova,Male,Female,77,1
134233,Mon, 19 Apr 2010 01:22:57 +0000,Veronica Khokhlova,Unknown,Female,97,1
1344,Fri, 19 Aug 2005 13:36:37 +0000,Luisetta Mudie,Unknown,Female,20,1
1345,Fri, 19 Aug 2005 13:41:22 +0000,Luisetta Mudie,Unknown,Female,16,1
134547,Wed, 30 Nov -0001 00:00:00 +0000,Alexey Sidorenko,Unknown,Male,44,1
134549,Wed, 30 Nov -0001 00:00:00 +0000,Alexey Sidorenko,Unknown,Male,72,1
134551,Wed, 21 Apr 2010 18:26:30 +0000,Alexey Sidorenko,Unknown,Male,45,1
134554,Wed, 21 Apr 2010 16:50:16 +0000,Alexey Sidorenko,Unknown,Male,48,1
134655,Wed, 21 Apr 2010 23:50:30 +0000,Veronica Khokhlova,Female,Female,85,1
134670,Thu, 22 Apr 2010 01:29:50 +0000,Veronica Khokhlova,Unknown,Female,29,1
13478,Fri, 28 Jul 2006 23:50:15 +0000,Veronica Khokhlova,Neutral,Female,1102,71
134829,Thu, 22 Apr 2010 23:38:48 +0000,Veronica Khokhlova,Unknown,Female,32,1
13483,Sat, 29 Jul 2006 00:10:49 +0000,Veronica Khokhlova,Unknown,Female,22,1
134831,Thu, 22 Apr 2010 23:53:46 +0000,Veronica Khokhlova,Unknown,Female,85,1
134833,Fri, 23 Apr 2010 00:16:27 +0000,Veronica Khokhlova,Unknown,Female,29,1
134835,Fri, 23 Apr 2010 00:32:42 +0000,Veronica Khokhlova,Unknown,Female,50,1
134837,Fri, 23 Apr 2010 01:15:57 +0000,Veronica Khokhlova,Unknown,Female,84,1
134839,Fri, 23 Apr 2010 01:27:24 +0000,Veronica Khokhlova,Unknown,Female,25,1
13486,Sat, 29 Jul 2006 00:14:21 +0000,Veronica Khokhlova,Unknown,Female,48,1
1349,Fri, 19 Aug 2005 14:08:08 +0000,Luisetta Mudie,Unknown,Female,38,1
13490,Sat, 29 Jul 2006 00:19:57 +0000,Veronica Khokhlova,Unknown,Female,14,1
13491,Sat, 29 Jul 2006 00:24:24 +0000,Veronica Khokhlova,Unknown,Female,20,1
13492,Sat, 29 Jul 2006 00:29:03 +0000,Veronica Khokhlova,Unknown,Female,18,1
134949,Sat, 24 Apr 2010 00:32:16 +0000,Veronica Khokhlova,Unknown,Female,64,1
134951,Sat, 24 Apr 2010 01:06:52 +0000,Veronica Khokhlova,Male,Female,19,1
13509,Sun, 30 Jul 2006 22:48:03 +0000,Melissa De León,Neutral,Female,1253,26
13524,Mon, 31 Jul 2006 10:47:49 +0000,Veronica Khokhlova,Unknown,Female,32,1
13525,Mon, 31 Jul 2006 10:42:36 +0000,Veronica Khokhlova,Unknown,Female,120,1
13526,Mon, 31 Jul 2006 10:48:44 +0000,Veronica Khokhlova,Unknown,Female,20,1
135269,Tue, 27 Apr 2010 01:37:31 +0000,Veronica Khokhlova,Unknown,Female,62,1
13527,Mon, 31 Jul 2006 10:33:43 +0000,Veronica Khokhlova,Unknown,Female,30,1
13528,Mon, 31 Jul 2006 10:52:12 +0000,Veronica Khokhlova,Unknown,Female,30,1
13529,Mon, 31 Jul 2006 10:38:40 +0000,Veronica Khokhlova,Unknown,Female,13,1
13530,Mon, 31 Jul 2006 10:40:47 +0000,Veronica Khokhlova,Unknown,Female,100,1
135302,Tue, 27 Apr 2010 09:47:30 +0000,Veronica Khokhlova,Unknown,Female,82,1
13531,Mon, 31 Jul 2006 10:53:36 +0000,Veronica Khokhlova,Unknown,Female,22,1
13532,Mon, 31 Jul 2006 10:57:27 +0000,Veronica Khokhlova,Neutral,Female,118,1
13533,Tue, 01 Aug 2006 07:59:22 +0000,Jordan & Maria Seidel,Neutral,Male,1036,39
135410,Wed, 28 Apr 2010 02:17:40 +0000,Vadim Isakov,Unknown,Male,44,1
135512,Thu, 13 May 2010 21:49:58 +0000,M L,Neutral,Unknown,1158,36
135583,Thu, 29 Apr 2010 02:01:15 +0000,Veronica Khokhlova,Neutral,Female,935,55
13584,Tue, 01 Aug 2006 19:39:38 +0000,Veronica Khokhlova,Unknown,Female,14,1
13585,Tue, 01 Aug 2006 19:35:10 +0000,Veronica Khokhlova,Unknown,Female,18,1
135858,Thu, 29 Apr 2010 22:45:30 +0000,Veronica Khokhlova,Unknown,Female,54,1
13586,Tue, 01 Aug 2006 19:33:35 +0000,Veronica Khokhlova,Unknown,Female,26,1
135862,Thu, 29 Apr 2010 23:00:58 +0000,Veronica Khokhlova,Unknown,Female,28,1
13587,Tue, 01 Aug 2006 19:30:40 +0000,Veronica Khokhlova,Male,Female,27,1
135871,Thu, 29 Apr 2010 23:13:09 +0000,Veronica Khokhlova,Unknown,Female,27,1
135874,Thu, 29 Apr 2010 23:48:30 +0000,Veronica Khokhlova,Neutral,Female,53,1
13588,Tue, 01 Aug 2006 19:41:59 +0000,Veronica Khokhlova,Unknown,Female,48,1
135958,Sat, 01 May 2010 00:28:06 +0000,Filip Stojanovski,Neutral,Male,544,42
13625,Wed, 02 Aug 2006 18:22:51 +0000,Veronica Khokhlova,Neutral,Female,1431,94
136357,Sun, 02 May 2010 22:57:08 +0000,Veronica Khokhlova,Unknown,Female,15,1
136365,Sun, 02 May 2010 23:52:44 +0000,Veronica Khokhlova,Unknown,Female,96,1
136371,Mon, 03 May 2010 00:02:12 +0000,Veronica Khokhlova,Unknown,Female,18,1
13639,Wed, 02 Aug 2006 21:16:44 +0000,Veronica Khokhlova,Unknown,Female,15,1
13640,Wed, 02 Aug 2006 21:16:05 +0000,Veronica Khokhlova,Unknown,Female,29,1
13641,Wed, 02 Aug 2006 21:08:46 +0000,Veronica Khokhlova,Male,Female,38,1
13642,Wed, 02 Aug 2006 21:18:18 +0000,Veronica Khokhlova,Unknown,Female,24,1
13643,Wed, 02 Aug 2006 21:14:26 +0000,Veronica Khokhlova,Male,Female,47,1
13644,Wed, 02 Aug 2006 21:12:04 +0000,Veronica Khokhlova,Unknown,Female,31,1
1367,Fri, 19 Aug 2005 21:11:54 +0000,Luisetta Mudie,Unknown,Female,33,1
136749,Fri, 07 May 2010 22:26:53 +0000,Filip Stojanovski,Unknown,Male,900,59
13675,Thu, 03 Aug 2006 20:56:07 +0000,Veronica Khokhlova,Unknown,Female,92,1
13676,Thu, 03 Aug 2006 21:00:14 +0000,Veronica Khokhlova,Unknown,Female,24,1
13677,Thu, 03 Aug 2006 20:57:28 +0000,Veronica Khokhlova,Unknown,Female,39,1
13678,Thu, 03 Aug 2006 20:54:40 +0000,Veronica Khokhlova,Unknown,Female,24,1
13679,Thu, 03 Aug 2006 20:52:43 +0000,Veronica Khokhlova,Unknown,Female,46,1
13680,Thu, 03 Aug 2006 20:48:47 +0000,Veronica Khokhlova,Unknown,Female,26,1
13681,Thu, 03 Aug 2006 21:01:27 +0000,Veronica Khokhlova,Unknown,Female,82,1
13682,Thu, 03 Aug 2006 20:50:18 +0000,Veronica Khokhlova,Unknown,Female,21,1
13683,Thu, 03 Aug 2006 20:51:49 +0000,Veronica Khokhlova,Unknown,Female,73,1
136839,Wed, 05 May 2010 22:02:08 +0000,Vadim Isakov,Unknown,Male,32,1
136843,Thu, 06 May 2010 00:18:43 +0000,Veronica Khokhlova,Unknown,Female,67,1
136845,Thu, 06 May 2010 00:21:42 +0000,Veronica Khokhlova,Unknown,Female,15,1
136847,Thu, 06 May 2010 00:28:28 +0000,Veronica Khokhlova,Unknown,Female,16,1
136849,Thu, 06 May 2010 00:31:17 +0000,Veronica Khokhlova,Male,Female,12,1
136851,Thu, 06 May 2010 00:33:58 +0000,Veronica Khokhlova,Unknown,Female,11,1
136925,Fri, 07 May 2010 00:47:33 +0000,Veronica Khokhlova,Unknown,Female,29,1
136927,Fri, 07 May 2010 01:01:42 +0000,Veronica Khokhlova,Unknown,Female,51,1
136931,Fri, 07 May 2010 04:44:45 +0000,Vadim Isakov,Unknown,Male,409,11
137078,Sun, 09 May 2010 19:56:02 +0000,Filip Stojanovski,Male,Male,48,1
13723,Fri, 04 Aug 2006 19:43:45 +0000,Veronica Khokhlova,Unknown,Female,37,1
13724,Fri, 04 Aug 2006 19:41:48 +0000,Veronica Khokhlova,Unknown,Female,10,1
137243,Sun, 09 May 2010 20:00:16 +0000,Filip Stojanovski,Unknown,Male,48,1
13725,Fri, 04 Aug 2006 19:42:46 +0000,Veronica Khokhlova,Unknown,Female,11,1
13726,Fri, 04 Aug 2006 19:43:24 +0000,Veronica Khokhlova,Unknown,Female,90,1
13727,Fri, 04 Aug 2006 19:43:06 +0000,Veronica Khokhlova,Unknown,Female,18,1
13728,Fri, 04 Aug 2006 19:44:54 +0000,Veronica Khokhlova,Unknown,Female,104,1
13729,Fri, 04 Aug 2006 19:44:11 +0000,Veronica Khokhlova,Unknown,Female,24,1
13730,Fri, 04 Aug 2006 19:44:31 +0000,Veronica Khokhlova,Unknown,Female,10,1
137320,Mon, 10 May 2010 00:41:52 +0000,Veronica Khokhlova,Unknown,Female,60,1
137322,Mon, 10 May 2010 00:49:58 +0000,Veronica Khokhlova,Male,Female,67,1
137324,Mon, 10 May 2010 00:55:45 +0000,Veronica Khokhlova,Unknown,Female,28,1
137358,Mon, 10 May 2010 22:38:01 +0000,Veronica Khokhlova,Unknown,Female,13,1
137360,Mon, 10 May 2010 22:44:28 +0000,Veronica Khokhlova,Unknown,Female,32,1
137362,Mon, 10 May 2010 23:45:05 +0000,Veronica Khokhlova,Unknown,Female,52,1
137371,Mon, 10 May 2010 23:58:40 +0000,Veronica Khokhlova,Unknown,Female,32,1
137372,Mon, 10 May 2010 23:53:47 +0000,Veronica Khokhlova,Unknown,Female,41,1
137375,Tue, 11 May 2010 00:11:10 +0000,Veronica Khokhlova,Unknown,Female,57,1
13745,Sat, 05 Aug 2006 21:16:20 +0000,Veronica Khokhlova,Neutral,Female,1347,66
137480,Wed, 12 May 2010 08:53:02 +0000,Veronica Khokhlova,Unknown,Female,85,1
137498,Thu, 13 May 2010 01:45:19 +0000,Alexey Sidorenko,Unknown,Male,60,1
137500,Thu, 13 May 2010 01:44:12 +0000,Alexey Sidorenko,Unknown,Male,39,1
137502,Thu, 13 May 2010 01:26:32 +0000,Alexey Sidorenko,Male,Male,58,1
137504,Wed, 12 May 2010 20:41:15 +0000,Alexey Sidorenko,Male,Male,12,1
137508,Wed, 12 May 2010 21:48:13 +0000,Alexey Sidorenko,Unknown,Male,67,1
137558,Thu, 13 May 2010 02:57:39 +0000,Alexey Sidorenko,Neutral,Male,997,43
137612,Sat, 15 May 2010 02:41:57 +0000,Alexey Sidorenko,Unknown,Male,52,1
137614,Sun, 30 May 2010 23:53:30 +0000,Filip Stojanovski,Neutral,Male,594,38
137621,Sat, 15 May 2010 02:05:13 +0000,Alexey Sidorenko,Neutral,Male,892,37
137685,Fri, 14 May 2010 01:06:09 +0000,Filip Stojanovski,Neutral,Male,584,31
137690,Thu, 13 May 2010 22:20:24 +0000,Veronica Khokhlova,Unknown,Female,28,1
137694,Thu, 13 May 2010 23:48:26 +0000,Veronica Khokhlova,Unknown,Female,34,1
137697,Thu, 13 May 2010 23:51:45 +0000,Veronica Khokhlova,Unknown,Female,14,1
137699,Thu, 13 May 2010 23:55:16 +0000,Veronica Khokhlova,Unknown,Female,19,1
137716,Fri, 14 May 2010 00:48:21 +0000,Veronica Khokhlova,Unknown,Female,19,1
13773,Mon, 07 Aug 2006 21:56:47 +0000,Veronica Khokhlova,Unknown,Female,26,1
13774,Mon, 07 Aug 2006 21:45:30 +0000,Veronica Khokhlova,Unknown,Female,39,1
13775,Mon, 07 Aug 2006 21:42:13 +0000,Veronica Khokhlova,Unknown,Female,40,1
13776,Mon, 07 Aug 2006 21:49:59 +0000,Veronica Khokhlova,Unknown,Female,33,1
13777,Mon, 07 Aug 2006 21:53:22 +0000,Veronica Khokhlova,Unknown,Female,29,1
13778,Mon, 07 Aug 2006 21:47:45 +0000,Veronica Khokhlova,Unknown,Female,20,1
13779,Mon, 07 Aug 2006 21:32:19 +0000,Veronica Khokhlova,Unknown,Female,15,1
137858,Sat, 15 May 2010 02:56:12 +0000,Vadim Isakov,Unknown,Male,51,1
137996,Sun, 16 May 2010 14:01:15 +0000,Alexey Sidorenko,Unknown,Male,66,1
138006,Sun, 16 May 2010 17:37:40 +0000,Alexey Sidorenko,Unknown,Male,35,1
138064,Sun, 16 May 2010 22:23:27 +0000,Veronica Khokhlova,Unknown,Female,96,1
138066,Sun, 16 May 2010 22:55:09 +0000,Veronica Khokhlova,Unknown,Female,39,1
138068,Mon, 17 May 2010 00:07:20 +0000,Veronica Khokhlova,Unknown,Female,57,1
138076,Mon, 17 May 2010 01:11:52 +0000,Veronica Khokhlova,Unknown,Female,33,1
138079,Mon, 17 May 2010 01:18:28 +0000,Veronica Khokhlova,Unknown,Female,27,1
1381,Sun, 21 Aug 2005 16:59:08 +0000,Luisetta Mudie,Unknown,Female,21,1
138119,Mon, 17 May 2010 17:52:16 +0000,Alexey Sidorenko,Unknown,Male,19,1
138121,Mon, 17 May 2010 17:34:44 +0000,Alexey Sidorenko,Unknown,Male,54,1
1382,Sun, 21 Aug 2005 17:10:09 +0000,Luisetta Mudie,Unknown,Female,22,1
138201,Mon, 17 May 2010 17:30:27 +0000,Alexey Sidorenko,Male,Male,34,1
13834,Tue, 08 Aug 2006 23:20:29 +0000,Veronica Khokhlova,Neutral,Female,997,70
138346,Fri, 28 May 2010 00:04:53 +0000,M L,Neutral,Unknown,829,35
13836,Tue, 08 Aug 2006 23:31:55 +0000,Veronica Khokhlova,Male,Female,108,1
13837,Tue, 08 Aug 2006 23:41:45 +0000,Veronica Khokhlova,Unknown,Female,18,1
13838,Tue, 08 Aug 2006 23:45:23 +0000,Veronica Khokhlova,Female,Female,29,1
1384,Sun, 21 Aug 2005 17:50:46 +0000,Luisetta Mudie,Male,Female,14,1
13840,Tue, 08 Aug 2006 23:49:02 +0000,Veronica Khokhlova,Unknown,Female,17,1
13841,Tue, 08 Aug 2006 23:54:07 +0000,Veronica Khokhlova,Unknown,Female,18,1
138454,Tue, 18 May 2010 22:01:55 +0000,Gregory Asmolov,Unknown,Male,40,1
138496,Thu, 20 May 2010 20:51:59 +0000,Vilhelm Konnander,Unknown,Male,28,10
138499,Tue, 18 May 2010 20:26:58 +0000,Vilhelm Konnander,Unknown,Male,32,1
138502,Tue, 18 May 2010 20:40:31 +0000,Vilhelm Konnander,Unknown,Male,28,1
138509,Tue, 18 May 2010 20:52:21 +0000,Vilhelm Konnander,Unknown,Male,30,1
138549,Tue, 18 May 2010 23:54:10 +0000,Veronica Khokhlova,Unknown,Female,8,1
138551,Wed, 19 May 2010 00:21:24 +0000,Veronica Khokhlova,Unknown,Female,17,1
138553,Wed, 19 May 2010 00:32:17 +0000,Veronica Khokhlova,Unknown,Female,73,1
138555,Wed, 19 May 2010 00:38:39 +0000,Veronica Khokhlova,Male,Female,42,1
138558,Wed, 19 May 2010 01:05:49 +0000,Veronica Khokhlova,Unknown,Female,81,1
138592,Wed, 30 Nov -0001 00:00:00 +0000,Alexey Sidorenko,Unknown,Male,48,1
1386,Sun, 21 Aug 2005 18:15:54 +0000,Luisetta Mudie,Unknown,Female,23,1
138617,Wed, 19 May 2010 10:06:32 +0000,Vilhelm Konnander,Unknown,Male,34,1
138619,Wed, 19 May 2010 10:13:44 +0000,Vilhelm Konnander,Unknown,Male,42,1
138621,Wed, 19 May 2010 10:20:36 +0000,Vilhelm Konnander,Unknown,Male,28,1
138623,Wed, 19 May 2010 10:28:43 +0000,Vilhelm Konnander,Unknown,Male,36,1
138628,Thu, 20 May 2010 03:38:16 +0000,Alexey Sidorenko,Unknown,Male,48,1
138662,Thu, 20 May 2010 03:34:05 +0000,Alexey Sidorenko,Unknown,Male,54,1
138739,Thu, 20 May 2010 01:01:02 +0000,Veronica Khokhlova,Male,Female,14,1
13874,Wed, 09 Aug 2006 21:04:20 +0000,Veronica Khokhlova,Unknown,Female,13,1
138741,Thu, 20 May 2010 01:09:32 +0000,Veronica Khokhlova,Unknown,Female,55,1
13875,Wed, 09 Aug 2006 21:02:03 +0000,Veronica Khokhlova,Unknown,Female,18,1
13876,Wed, 09 Aug 2006 20:59:56 +0000,Veronica Khokhlova,Neutral,Female,71,1
13877,Wed, 09 Aug 2006 21:05:32 +0000,Veronica Khokhlova,Male,Female,35,1
13878,Wed, 09 Aug 2006 20:58:28 +0000,Veronica Khokhlova,Male,Female,14,1
13879,Wed, 09 Aug 2006 21:07:38 +0000,Veronica Khokhlova,Unknown,Female,113,1
138813,Wed, 30 Nov -0001 00:00:00 +0000,Alexey Sidorenko,Unknown,Male,49,1
138926,Thu, 20 May 2010 23:53:51 +0000,Alexey Sidorenko,Male,Male,28,1
138940,Fri, 21 May 2010 00:52:29 +0000,Alexey Sidorenko,Unknown,Male,49,1
138993,Thu, 20 May 2010 21:37:41 +0000,Vilhelm Konnander,Unknown,Male,17,1
139003,Sun, 30 May 2010 07:56:41 +0000,Tibor Blazko,Neutral,Male,1212,60
139013,Thu, 20 May 2010 23:48:46 +0000,Veronica Khokhlova,Unknown,Female,47,1
139015,Thu, 20 May 2010 23:51:35 +0000,Veronica Khokhlova,Unknown,Female,17,1
139018,Fri, 21 May 2010 01:00:16 +0000,Veronica Khokhlova,Unknown,Female,87,1
139049,Sat, 22 May 2010 05:39:59 +0000,Alexey Sidorenko,Unknown,Male,14,1
13921,Thu, 10 Aug 2006 21:46:03 +0000,Veronica Khokhlova,Unknown,Female,24,1
13922,Thu, 10 Aug 2006 21:54:03 +0000,Veronica Khokhlova,Unknown,Female,14,1
13923,Thu, 10 Aug 2006 21:51:03 +0000,Veronica Khokhlova,Unknown,Female,29,1
13924,Thu, 10 Aug 2006 21:49:41 +0000,Veronica Khokhlova,Male,Female,24,1
13925,Thu, 10 Aug 2006 21:43:25 +0000,Veronica Khokhlova,Unknown,Female,16,1
139385,Sun, 23 May 2010 20:38:42 +0000,Gregory Asmolov,Neutral,Male,2312,57
13956,Fri, 11 Aug 2006 23:36:19 +0000,Veronica Khokhlova,Neutral,Female,881,81
13958,Fri, 11 Aug 2006 23:45:26 +0000,Veronica Khokhlova,Male,Female,51,1
13959,Fri, 11 Aug 2006 23:41:25 +0000,Veronica Khokhlova,Unknown,Female,28,1
13960,Fri, 11 Aug 2006 23:39:04 +0000,Veronica Khokhlova,Unknown,Female,15,1
13961,Fri, 11 Aug 2006 23:43:19 +0000,Veronica Khokhlova,Male,Female,33,1
13962,Fri, 11 Aug 2006 23:44:25 +0000,Veronica Khokhlova,Unknown,Female,20,1
13963,Fri, 11 Aug 2006 23:40:08 +0000,Veronica Khokhlova,Unknown,Female,21,1
13964,Fri, 11 Aug 2006 23:42:34 +0000,Veronica Khokhlova,Unknown,Female,16,1
13965,Fri, 11 Aug 2006 23:37:58 +0000,Veronica Khokhlova,Unknown,Female,21,1
139792,Sun, 23 May 2010 22:09:44 +0000,Onnik Krikorian,Unknown,Male,71,1
140025,Mon, 24 May 2010 20:12:09 +0000,Alexey Sidorenko,Unknown,Male,55,1
140070,Tue, 25 May 2010 08:01:54 +0000,Gregory Asmolov,Male,Male,62,1
140107,Tue, 25 May 2010 15:54:05 +0000,Alexey Sidorenko,Unknown,Male,58,1
14023,Mon, 14 Aug 2006 22:08:26 +0000,Veronica Khokhlova,Unknown,Female,26,1
14024,Mon, 14 Aug 2006 22:05:14 +0000,Veronica Khokhlova,Unknown,Female,42,1
14025,Mon, 14 Aug 2006 22:07:27 +0000,Veronica Khokhlova,Unknown,Female,52,1
14026,Mon, 14 Aug 2006 22:02:43 +0000,Veronica Khokhlova,Unknown,Female,31,1
140267,Tue, 25 May 2010 23:45:29 +0000,Veronica Khokhlova,Unknown,Female,49,1
140269,Tue, 25 May 2010 23:58:59 +0000,Veronica Khokhlova,Unknown,Female,72,1
140271,Wed, 26 May 2010 00:13:46 +0000,Veronica Khokhlova,Unknown,Female,19,1
140273,Wed, 26 May 2010 00:16:44 +0000,Veronica Khokhlova,Unknown,Female,39,1
140275,Wed, 26 May 2010 00:22:10 +0000,Veronica Khokhlova,Unknown,Female,22,1
14028,Mon, 14 Aug 2006 22:04:02 +0000,Veronica Khokhlova,Unknown,Female,29,1
14029,Mon, 14 Aug 2006 22:00:02 +0000,Veronica Khokhlova,Unknown,Female,20,1
14035,Mon, 14 Aug 2006 22:43:55 +0000,Veronica Khokhlova,Unknown,Female,10,1
14036,Mon, 14 Aug 2006 23:03:19 +0000,Veronica Khokhlova,Unknown,Female,16,1
14038,Mon, 14 Aug 2006 23:04:21 +0000,Veronica Khokhlova,Unknown,Female,64,1
14040,Mon, 14 Aug 2006 23:06:04 +0000,Veronica Khokhlova,Unknown,Female,24,1
140407,Wed, 26 May 2010 12:38:36 +0000,Alexey Sidorenko,Unknown,Male,45,1
140490,Wed, 26 May 2010 16:14:22 +0000,Veronica Khokhlova,Unknown,Female,23,1
140584,Wed, 26 May 2010 21:32:05 +0000,Vilhelm Konnander,Unknown,Male,20,1
140587,Wed, 26 May 2010 21:41:52 +0000,Vilhelm Konnander,Unknown,Male,36,1
140609,Thu, 27 May 2010 09:08:06 +0000,Gregory Asmolov,Female,Male,55,1
140617,Wed, 26 May 2010 23:51:28 +0000,Veronica Khokhlova,Unknown,Female,81,1
140626,Thu, 27 May 2010 00:31:11 +0000,Veronica Khokhlova,Unknown,Female,90,1
14064,Tue, 15 Aug 2006 20:24:27 +0000,Veronica Khokhlova,Unknown,Female,30,1
140645,Thu, 27 May 2010 01:24:54 +0000,Veronica Khokhlova,Unknown,Female,36,1
14065,Tue, 15 Aug 2006 20:22:39 +0000,Veronica Khokhlova,Unknown,Female,35,1
140650,Thu, 27 May 2010 01:30:21 +0000,Veronica Khokhlova,Unknown,Female,32,1
14066,Tue, 15 Aug 2006 20:20:34 +0000,Veronica Khokhlova,Unknown,Female,17,1
14067,Tue, 15 Aug 2006 20:21:31 +0000,Veronica Khokhlova,Unknown,Female,17,1
14068,Tue, 15 Aug 2006 20:23:24 +0000,Veronica Khokhlova,Unknown,Female,13,1
140707,Thu, 27 May 2010 09:34:05 +0000,Alexey Sidorenko,Unknown,Male,55,1
14076,Tue, 15 Aug 2006 23:53:03 +0000,Veronica Khokhlova,Unknown,Female,997,56
140803,Thu, 27 May 2010 23:03:57 +0000,M L,Neutral,Unknown,290,11
140878,Sun, 30 May 2010 22:18:21 +0000,Alexey Sidorenko,Neutral,Male,901,66
140951,Sun, 30 May 2010 11:18:39 +0000,Gregory Asmolov,Unknown,Male,64,1
141006,Fri, 28 May 2010 10:59:29 +0000,Alexey Sidorenko,Unknown,Male,41,1
14109,Wed, 16 Aug 2006 22:13:51 +0000,Veronica Khokhlova,Unknown,Female,37,1
14110,Wed, 16 Aug 2006 22:16:57 +0000,Veronica Khokhlova,Unknown,Female,65,1
14111,Wed, 16 Aug 2006 22:24:37 +0000,Veronica Khokhlova,Male,Female,33,1
14112,Wed, 16 Aug 2006 22:32:55 +0000,Veronica Khokhlova,Male,Female,107,1
14114,Wed, 16 Aug 2006 22:35:00 +0000,Veronica Khokhlova,Unknown,Female,13,1
14115,Wed, 16 Aug 2006 22:38:38 +0000,Veronica Khokhlova,Unknown,Female,19,1
14116,Wed, 16 Aug 2006 23:00:27 +0000,Veronica Khokhlova,Unknown,Female,40,1
1412,Mon, 22 Aug 2005 21:40:33 +0000,Luisetta Mudie,Unknown,Female,25,1
1413,Mon, 22 Aug 2005 21:46:39 +0000,Luisetta Mudie,Unknown,Female,24,1
