id,pubdate,byline,gender_by_pronoun,gender_by_byline,wc,pc
253,Wed, 22 Jun 2005 23:10:16 +0000,Rebecca MacKinnon,Neutral,Female,649,62
25307,Tue, 15 May 2007 20:26:51 +0000,Deborah Ann Dilley,Neutral,Female,701,21
25308,Tue, 15 May 2007 22:00:06 +0000,Fred Petrossian,Unknown,Male,48,1
25309,Tue, 15 May 2007 22:30:21 +0000,Fred Petrossian,Neutral,Male,92,1
25310,Tue, 15 May 2007 23:50:01 +0000,sami ben gharbia,Unknown,Unknown,98,1
253152,Fri, 09 Sep 2011 21:44:04 +0000,Amira Al Hussaini,Neutral,Female,588,44
25334,Wed, 16 May 2007 13:39:46 +0000,sami ben gharbia,Neutral,Unknown,98,1
25335,Wed, 16 May 2007 14:05:20 +0000,Amira Al Hussaini,Male,Female,39,2
25336,Wed, 16 May 2007 14:10:09 +0000,Amira Al Hussaini,Male,Female,62,2
25337,Wed, 16 May 2007 14:18:46 +0000,Amira Al Hussaini,Neutral,Female,208,1
25342,Wed, 16 May 2007 15:24:23 +0000,Amira Al Hussaini,Unknown,Female,47,1
25344,Wed, 16 May 2007 15:38:39 +0000,Amira Al Hussaini,Unknown,Female,99,1
25345,Wed, 16 May 2007 15:41:39 +0000,Amira Al Hussaini,Neutral,Female,95,2
253452,Tue, 13 Sep 2011 15:42:26 +0000,Hisham Almiraat,Neutral,Male,982,48
25346,Wed, 16 May 2007 15:44:49 +0000,Amira Al Hussaini,Male,Female,82,1
25347,Wed, 16 May 2007 15:47:53 +0000,Amira Al Hussaini,Neutral,Female,121,1
25348,Wed, 16 May 2007 15:55:43 +0000,Amira Al Hussaini,Neutral,Female,77,2
253483,Sun, 11 Sep 2011 17:46:51 +0000,Amira Al Hussaini,Neutral,Female,559,35
25349,Wed, 16 May 2007 15:58:01 +0000,Amira Al Hussaini,Unknown,Female,54,5
2535,Tue, 04 Oct 2005 15:52:07 +0000,Rebecca MacKinnon,Neutral,Female,744,40
25352,Wed, 16 May 2007 18:52:10 +0000,Yazan Badran,Unknown,Male,109,2
253526,Sun, 11 Sep 2011 19:35:56 +0000,Fred Petrossian,Unknown,Male,45,1
25357,Wed, 16 May 2007 18:53:03 +0000,Jennifer Brea,Male,Female,46,1
253582,Mon, 12 Sep 2011 18:47:33 +0000,Mona Kareem,Neutral,Female,762,36
2536,Wed, 05 Oct 2005 08:26:35 +0000,Fred Petrossian,Neutral,Male,388,14
25360,Wed, 16 May 2007 19:07:35 +0000,Amira Al Hussaini,Neutral,Female,111,2
25361,Wed, 16 May 2007 19:23:15 +0000,Jennifer Brea,Unknown,Female,57,1
25362,Wed, 16 May 2007 22:55:16 +0000,Deborah Ann Dilley,Neutral,Female,1374,26
25374,Wed, 16 May 2007 22:32:34 +0000,Fred Petrossian,Female,Male,216,9
253740,Mon, 12 Sep 2011 16:19:58 +0000,Fred Petrossian,Male,Male,42,1
253743,Mon, 12 Sep 2011 16:38:53 +0000,Fred Petrossian,Unknown,Male,47,1
2538,Tue, 04 Oct 2005 19:16:08 +0000,Haitham Sabbah,Unknown,Male,45,1
253953,Tue, 13 Sep 2011 16:30:11 +0000,Ruwayda Mustafah,Neutral,Female,445,20
253959,Tue, 13 Sep 2011 13:02:54 +0000,Fred Petrossian,Neutral,Male,45,1
253969,Tue, 13 Sep 2011 13:10:02 +0000,Fred Petrossian,Unknown,Male,41,1
253975,Wed, 14 Sep 2011 09:23:45 +0000,Fred Petrossian,Unknown,Male,322,19
2540,Tue, 04 Oct 2005 19:34:29 +0000,Haitham Sabbah,Male,Male,30,1
25404,Thu, 17 May 2007 12:52:16 +0000,Jillian C. York,Unknown,Female,138,1
254090,Tue, 13 Sep 2011 23:50:52 +0000,Veronica Khokhlova,Unknown,Female,83,1
25410,Thu, 17 May 2007 13:46:32 +0000,Amira Al Hussaini,Neutral,Female,82,1
25411,Thu, 17 May 2007 13:50:22 +0000,Amira Al Hussaini,Neutral,Female,158,1
25412,Thu, 17 May 2007 13:56:33 +0000,Amira Al Hussaini,Neutral,Female,125,1
25414,Thu, 17 May 2007 14:16:07 +0000,Amira Al Hussaini,Unknown,Female,81,2
25416,Fri, 18 May 2007 16:48:17 +0000,Yazan Badran,Neutral,Male,1234,36
254166,Wed, 14 Sep 2011 14:28:48 +0000,Amira Al Hussaini,Unknown,Female,22,1
254168,Wed, 14 Sep 2011 14:34:16 +0000,Amira Al Hussaini,Unknown,Female,43,1
25418,Thu, 17 May 2007 14:32:45 +0000,Amira Al Hussaini,Unknown,Female,21,1
254186,Wed, 14 Sep 2011 16:26:04 +0000,Claire Ulrich,Unknown,Female,56,1
25419,Thu, 17 May 2007 14:35:54 +0000,Amira Al Hussaini,Unknown,Female,15,1
25420,Thu, 17 May 2007 14:40:53 +0000,Amira Al Hussaini,Neutral,Female,118,1
25421,Thu, 17 May 2007 14:46:46 +0000,Amira Al Hussaini,Neutral,Female,68,2
25422,Thu, 17 May 2007 22:15:39 +0000,Amira Al Hussaini,Neutral,Female,938,60
254249,Thu, 15 Sep 2011 20:46:59 +0000,Afef Abrougui,Neutral,Female,830,45
254395,Thu, 15 Sep 2011 23:41:32 +0000,Fred Petrossian,Neutral,Male,308,13
2545,Tue, 04 Oct 2005 20:11:11 +0000,Haitham Sabbah,Unknown,Male,55,1
254518,Fri, 16 Sep 2011 09:27:21 +0000,Fred Petrossian,Female,Male,46,1
254622,Sat, 17 Sep 2011 08:50:59 +0000,Antoun Issa,Neutral,Male,1549,60
254743,Sun, 18 Sep 2011 17:11:49 +0000,Afef Abrougui,Neutral,Female,1276,64
254757,Sat, 24 Sep 2011 09:40:37 +0000,Fred Petrossian,Neutral,Male,342,14
254777,Sun, 18 Sep 2011 02:24:23 +0000,Noon Arabia,Neutral,Female,1348,69
2548,Tue, 04 Oct 2005 20:24:38 +0000,Haitham Sabbah,Male,Male,61,1
25483,Fri, 18 May 2007 18:09:49 +0000,Amira Al Hussaini,Male,Female,38,1
25486,Fri, 18 May 2007 18:38:15 +0000,Amira Al Hussaini,Unknown,Female,67,1
25487,Fri, 18 May 2007 18:41:07 +0000,Amira Al Hussaini,Unknown,Female,41,1
25489,Fri, 18 May 2007 18:46:28 +0000,Amira Al Hussaini,Neutral,Female,62,1
2549,Tue, 04 Oct 2005 20:33:58 +0000,Haitham Sabbah,Unknown,Male,75,1
25490,Fri, 18 May 2007 18:56:05 +0000,Amira Al Hussaini,Neutral,Female,79,2
25491,Fri, 18 May 2007 18:58:43 +0000,Amira Al Hussaini,Unknown,Female,40,1
25492,Fri, 18 May 2007 19:01:34 +0000,Amira Al Hussaini,Neutral,Female,125,2
25493,Fri, 18 May 2007 19:05:01 +0000,Amira Al Hussaini,Unknown,Female,31,1
25494,Fri, 18 May 2007 19:07:45 +0000,Amira Al Hussaini,Female,Female,86,2
25495,Fri, 18 May 2007 19:10:50 +0000,Amira Al Hussaini,Unknown,Female,54,1
25496,Fri, 18 May 2007 19:14:30 +0000,Amira Al Hussaini,Neutral,Female,77,1
254983,Sun, 18 Sep 2011 16:51:35 +0000,Amira Al Hussaini,Neutral,Female,340,23
255,Thu, 23 Jun 2005 21:45:16 +0000,Paul Frankenstein,Neutral,Male,854,83
25501,Mon, 21 May 2007 07:56:41 +0000,Fozia Mohamed,Neutral,Female,1052,33
25506,Wed, 23 May 2007 22:42:05 +0000,Fred Petrossian,Neutral,Male,953,42
25530,Sun, 20 May 2007 12:25:42 +0000,Abdullatif AlOmar,Neutral,Male,1390,43
25533,Sat, 19 May 2007 18:24:38 +0000,Ayesha Saldanha,Neutral,Female,836,49
25534,Sat, 19 May 2007 19:10:32 +0000,Fred Petrossian,Unknown,Male,17,1
25535,Sat, 19 May 2007 19:20:04 +0000,Fred Petrossian,Neutral,Male,77,1
25536,Sat, 19 May 2007 19:48:40 +0000,Fred Petrossian,Unknown,Male,66,2
25537,Sat, 19 May 2007 19:48:44 +0000,Fred Petrossian,Female,Male,29,1
255370,Wed, 21 Sep 2011 11:12:19 +0000,Paula Góes,Neutral,Female,1391,58
25538,Sat, 19 May 2007 19:55:16 +0000,Fred Petrossian,Male,Male,34,1
25547,Sun, 20 May 2007 11:52:57 +0000,Moussa Bashir,Unknown,Male,56,1
255471,Tue, 20 Sep 2011 20:26:09 +0000,Amira Al Hussaini,Neutral,Female,640,34
25548,Sun, 20 May 2007 11:53:35 +0000,Moussa Bashir,Unknown,Male,21,1
25550,Sun, 20 May 2007 13:11:41 +0000,Amira Al Hussaini,Unknown,Female,73,1
25551,Mon, 21 May 2007 00:02:12 +0000,Jennifer Brea,Neutral,Female,1767,47
255552,Fri, 23 Sep 2011 13:39:56 +0000,Ruslan Trad,Unknown,Male,55,1
255557,Wed, 21 Sep 2011 08:31:44 +0000,Alexey Sidorenko,Neutral,Male,84,1
25561,Sun, 20 May 2007 17:54:22 +0000,Amira Al Hussaini,Unknown,Female,78,1
25569,Mon, 21 May 2007 00:03:07 +0000,Jennifer Brea,Male,Female,39,1
2557,Wed, 05 Oct 2005 08:28:11 +0000,Deborah Ann Dilley,Female,Female,397,15
25570,Mon, 21 May 2007 13:27:47 +0000,Jillian C. York,Neutral,Female,688,30
25572,Mon, 21 May 2007 01:31:57 +0000,Salam Adil,Neutral,Male,1478,54
255750,Thu, 27 Oct 2011 15:52:48 +0000,Tarek Amr,Neutral,Male,590,27
255870,Fri, 23 Sep 2011 18:29:04 +0000,Nadine Toukan,Neutral,Female,805,42
256017,Fri, 23 Sep 2011 18:39:43 +0000,Carmel L. Vaisman,Female,Female,46,1
256084,Fri, 23 Sep 2011 13:19:53 +0000,Fred Petrossian,Unknown,Male,36,1
25611,Mon, 21 May 2007 18:20:47 +0000,Amira Al Hussaini,Neutral,Female,125,1
25612,Mon, 21 May 2007 18:24:37 +0000,Amira Al Hussaini,Neutral,Female,111,2
25614,Mon, 21 May 2007 18:28:01 +0000,Amira Al Hussaini,Neutral,Female,115,3
25616,Mon, 21 May 2007 18:31:14 +0000,Amira Al Hussaini,Unknown,Female,45,1
25618,Mon, 21 May 2007 18:33:27 +0000,Amira Al Hussaini,Unknown,Female,28,1
25619,Mon, 21 May 2007 18:35:19 +0000,Amira Al Hussaini,Unknown,Female,17,1
25620,Mon, 21 May 2007 18:37:15 +0000,Amira Al Hussaini,Unknown,Female,21,1
25621,Mon, 21 May 2007 18:39:28 +0000,Amira Al Hussaini,Unknown,Female,70,2
25623,Mon, 21 May 2007 18:44:18 +0000,Amira Al Hussaini,Unknown,Female,28,1
256231,Sat, 24 Sep 2011 13:06:49 +0000,Afef Abrougui,Male,Female,553,22
25624,Mon, 21 May 2007 18:46:35 +0000,Amira Al Hussaini,Male,Female,40,1
25625,Mon, 21 May 2007 18:48:26 +0000,Amira Al Hussaini,Male,Female,55,2
256251,Sat, 24 Sep 2011 13:25:10 +0000,Noon Arabia,Male,Female,1028,49
25626,Mon, 21 May 2007 21:18:24 +0000,Moussa Bashir,Neutral,Male,1614,41
25632,Mon, 21 May 2007 21:45:54 +0000,Fred Petrossian,Neutral,Male,52,1
256391,Tue, 20 Dec 2011 18:15:05 +0000,Ayesha Saldanha,Neutral,Female,1105,34
256490,Sun, 25 Sep 2011 10:08:15 +0000,Amira Al Hussaini,Unknown,Female,298,20
256510,Sun, 25 Sep 2011 13:28:03 +0000,Amira Al Hussaini,Neutral,Female,477,29
256544,Sun, 25 Sep 2011 18:37:56 +0000,Mona Kareem,Neutral,Female,788,51
256588,Sun, 25 Sep 2011 20:39:07 +0000,Amira Al Hussaini,Neutral,Female,257,17
25663,Tue, 22 May 2007 11:37:10 +0000,sami ben gharbia,Male,Unknown,109,2
25674,Tue, 22 May 2007 13:17:58 +0000,Amira Al Hussaini,Male,Female,41,1
25677,Tue, 22 May 2007 13:53:35 +0000,Amira Al Hussaini,Neutral,Female,91,1
25678,Tue, 22 May 2007 14:05:04 +0000,Amira Al Hussaini,Male,Female,80,1
25679,Tue, 22 May 2007 14:08:02 +0000,Amira Al Hussaini,Unknown,Female,93,5
25680,Tue, 22 May 2007 14:10:52 +0000,Amira Al Hussaini,Male,Female,54,1
25687,Fri, 25 May 2007 11:11:12 +0000,Amira Al Hussaini,Neutral,Female,1513,46
25689,Wed, 23 May 2007 12:31:01 +0000,Amira Al Hussaini,Neutral,Female,2044,92
25698,Tue, 22 May 2007 20:16:49 +0000,Fred Petrossian,Unknown,Male,13,1
257,Fri, 24 Jun 2005 20:27:30 +0000,Paul Frankenstein,Neutral,Male,944,80
25700,Tue, 22 May 2007 20:31:57 +0000,Fred Petrossian,Neutral,Male,88,1
25704,Tue, 22 May 2007 21:13:28 +0000,Amira Al Hussaini,Neutral,Female,117,1
25705,Tue, 22 May 2007 21:16:50 +0000,Amira Al Hussaini,Unknown,Female,113,1
25706,Tue, 22 May 2007 21:21:33 +0000,Amira Al Hussaini,Neutral,Female,143,2
25707,Tue, 22 May 2007 21:23:26 +0000,Amira Al Hussaini,Unknown,Female,111,3
25708,Tue, 22 May 2007 21:28:01 +0000,Amira Al Hussaini,Neutral,Female,167,6
25709,Tue, 22 May 2007 21:31:18 +0000,Amira Al Hussaini,Neutral,Female,63,1
25710,Tue, 22 May 2007 21:35:29 +0000,Amira Al Hussaini,Unknown,Female,100,1
25711,Tue, 22 May 2007 21:37:47 +0000,Amira Al Hussaini,Unknown,Female,106,4
25713,Thu, 24 May 2007 14:19:57 +0000,Amira Al Hussaini,Neutral,Female,848,41
257136,Tue, 27 Sep 2011 20:10:54 +0000,Amira Al Hussaini,Neutral,Female,683,38
25714,Tue, 22 May 2007 21:53:17 +0000,Amira Al Hussaini,Unknown,Female,24,1
257152,Wed, 28 Sep 2011 18:06:57 +0000,Mona Kareem,Male,Female,757,29
25746,Wed, 30 May 2007 12:42:19 +0000,Amira Al Hussaini,Neutral,Female,1952,42
257473,Sat, 01 Oct 2011 09:00:40 +0000,Hisham Almiraat,Neutral,Male,1449,49
25750,Wed, 23 May 2007 15:36:34 +0000,Amira Al Hussaini,Neutral,Female,151,4
25751,Wed, 23 May 2007 15:39:16 +0000,Amira Al Hussaini,Neutral,Female,75,5
25752,Wed, 23 May 2007 15:41:45 +0000,Amira Al Hussaini,Unknown,Female,99,3
25753,Wed, 23 May 2007 15:43:21 +0000,Amira Al Hussaini,Unknown,Female,17,1
25754,Wed, 23 May 2007 15:46:03 +0000,Amira Al Hussaini,Unknown,Female,96,2
25755,Wed, 23 May 2007 15:50:24 +0000,Amira Al Hussaini,Neutral,Female,79,2
25756,Wed, 23 May 2007 15:53:29 +0000,Amira Al Hussaini,Unknown,Female,63,1
25757,Wed, 23 May 2007 15:59:01 +0000,Amira Al Hussaini,Neutral,Female,114,2
25758,Wed, 23 May 2007 16:04:33 +0000,Amira Al Hussaini,Unknown,Female,18,1
25759,Wed, 23 May 2007 16:13:42 +0000,Amira Al Hussaini,Female,Female,141,3
25760,Wed, 23 May 2007 16:17:17 +0000,Amira Al Hussaini,Neutral,Female,130,1
257634,Sun, 02 Oct 2011 14:46:51 +0000,Noon Arabia,Unknown,Female,295,18
2577,Wed, 05 Oct 2005 19:30:26 +0000,Haitham Sabbah,Unknown,Male,30,1
25770,Mon, 28 May 2007 12:04:10 +0000,Hamza Daoui,Neutral,Male,1093,44
25775,Wed, 23 May 2007 20:17:27 +0000,Fred Petrossian,Unknown,Male,60,1
257804,Sat, 01 Oct 2011 18:34:01 +0000,Jamillah Knowles,Neutral,Female,454,29
257829,Sun, 02 Oct 2011 08:14:08 +0000,Fred Petrossian,Male,Male,433,16
25783,Wed, 23 May 2007 21:02:48 +0000,Fred Petrossian,Unknown,Male,35,1
25784,Wed, 23 May 2007 21:04:11 +0000,Fred Petrossian,Unknown,Male,38,1
25799,Wed, 23 May 2007 22:43:42 +0000,Fred Petrossian,Unknown,Male,59,1
258,Sun, 26 Jun 2005 02:49:28 +0000,Paul Frankenstein,Neutral,Male,330,17
25803,Wed, 23 May 2007 23:42:08 +0000,Amira Al Hussaini,Male,Female,69,1
258264,Tue, 04 Oct 2011 17:39:47 +0000,Mona Kareem,Neutral,Female,813,33
258320,Tue, 04 Oct 2011 18:31:27 +0000,Afef Abrougui,Neutral,Female,1076,66
25833,Thu, 24 May 2007 13:47:23 +0000,Amira Al Hussaini,Unknown,Female,180,3
25836,Thu, 24 May 2007 14:30:02 +0000,sami ben gharbia,Unknown,Unknown,107,3
258367,Tue, 04 Oct 2011 15:12:31 +0000,Rebecca MacKinnon,Neutral,Female,291,11
25838,Thu, 24 May 2007 15:41:05 +0000,Amira Al Hussaini,Unknown,Female,110,1
25839,Thu, 24 May 2007 15:43:43 +0000,Amira Al Hussaini,Male,Female,51,2
25840,Thu, 24 May 2007 15:47:19 +0000,Amira Al Hussaini,Unknown,Female,65,1
25841,Thu, 24 May 2007 15:49:31 +0000,Amira Al Hussaini,Male,Female,27,2
25842,Thu, 24 May 2007 15:52:03 +0000,Amira Al Hussaini,Neutral,Female,98,2
25843,Thu, 24 May 2007 15:54:57 +0000,Amira Al Hussaini,Unknown,Female,102,1
25844,Thu, 24 May 2007 15:57:26 +0000,Amira Al Hussaini,Male,Female,21,1
25845,Thu, 24 May 2007 15:59:23 +0000,Amira Al Hussaini,Neutral,Female,84,4
258459,Tue, 04 Oct 2011 16:31:33 +0000,Ndesanjo Macha,Unknown,Male,49,1
25846,Thu, 24 May 2007 16:02:04 +0000,Amira Al Hussaini,Unknown,Female,81,1
25847,Thu, 24 May 2007 16:05:50 +0000,Amira Al Hussaini,Neutral,Female,106,3
258477,Tue, 04 Oct 2011 18:04:08 +0000,Fred Petrossian,Unknown,Male,10,1
25848,Thu, 24 May 2007 16:09:43 +0000,Amira Al Hussaini,Unknown,Female,155,2
25849,Thu, 24 May 2007 16:15:46 +0000,Amira Al Hussaini,Neutral,Female,144,4
25850,Thu, 24 May 2007 16:23:54 +0000,Amira Al Hussaini,Unknown,Female,196,1
258506,Wed, 05 Oct 2011 14:56:42 +0000,Mona Kareem,Neutral,Female,1013,40
25851,Thu, 24 May 2007 16:27:57 +0000,Amira Al Hussaini,Neutral,Female,88,2
258618,Thu, 06 Oct 2011 18:29:46 +0000,Ali Alhasani,Male,Male,425,23
25863,Thu, 24 May 2007 19:06:45 +0000,Fred Petrossian,Unknown,Male,84,1
25864,Thu, 24 May 2007 21:37:51 +0000,Jillian C. York,Neutral,Female,112,1
258681,Thu, 06 Oct 2011 17:41:06 +0000,Mona Kareem,Neutral,Female,1128,53
258697,Thu, 06 Oct 2011 08:11:58 +0000,Amira Al Hussaini,Neutral,Female,458,33
25873,Mon, 28 May 2007 12:37:32 +0000,Gilad Lotan,Neutral,Male,903,33
258740,Thu, 06 Oct 2011 13:31:09 +0000,Jillian C. York,Unknown,Female,540,27
258752,Thu, 06 Oct 2011 14:43:35 +0000,Ayesha Saldanha,Neutral,Female,1748,40
258808,Fri, 07 Oct 2011 16:18:21 +0000,Noon Arabia,Neutral,Female,499,28
258859,Thu, 06 Oct 2011 16:26:39 +0000,Fred Petrossian,Unknown,Male,41,1
25894,Fri, 25 May 2007 07:10:45 +0000,Jennifer Brea,Unknown,Female,57,1
25895,Fri, 25 May 2007 07:28:17 +0000,Jennifer Brea,Male,Female,20,1
258950,Thu, 06 Oct 2011 18:33:41 +0000,Fred Petrossian,Unknown,Male,18,1
25896,Fri, 25 May 2007 08:44:33 +0000,Jennifer Brea,Female,Female,57,1
25897,Fri, 25 May 2007 09:06:07 +0000,Fred Petrossian,Unknown,Male,171,1
259,Mon, 27 Jun 2005 21:20:13 +0000,Paul Frankenstein,Neutral,Male,1536,105
2590,Wed, 05 Oct 2005 22:13:21 +0000,Haitham Sabbah,Unknown,Male,55,1
25902,Fri, 25 May 2007 12:01:30 +0000,Amira Al Hussaini,Male,Female,35,1
25904,Fri, 25 May 2007 12:04:16 +0000,Amira Al Hussaini,Unknown,Female,37,1
25905,Fri, 25 May 2007 12:07:12 +0000,Amira Al Hussaini,Unknown,Female,16,1
25906,Fri, 25 May 2007 12:10:06 +0000,Amira Al Hussaini,Unknown,Female,21,1
25907,Fri, 25 May 2007 12:32:57 +0000,Amira Al Hussaini,Unknown,Female,53,1
25908,Fri, 25 May 2007 12:36:42 +0000,Amira Al Hussaini,Unknown,Female,147,1
2591,Wed, 05 Oct 2005 22:19:57 +0000,Haitham Sabbah,Unknown,Male,12,1
25910,Fri, 25 May 2007 12:43:08 +0000,Amira Al Hussaini,Unknown,Female,165,3
25912,Fri, 25 May 2007 12:51:30 +0000,Amira Al Hussaini,Male,Female,53,1
25913,Fri, 25 May 2007 13:01:56 +0000,Amira Al Hussaini,Unknown,Female,104,2
25914,Fri, 25 May 2007 13:04:24 +0000,Amira Al Hussaini,Unknown,Female,59,4
259152,Fri, 07 Oct 2011 10:07:59 +0000,Fred Petrossian,Unknown,Male,30,1
259160,Fri, 07 Oct 2011 10:16:27 +0000,Fred Petrossian,Unknown,Male,23,1
259163,Fri, 07 Oct 2011 10:23:00 +0000,Amira Al Hussaini,Neutral,Female,434,30
25917,Fri, 25 May 2007 13:10:44 +0000,Amira Al Hussaini,Unknown,Female,187,4
25919,Fri, 25 May 2007 13:17:55 +0000,Amira Al Hussaini,Male,Female,47,1
25920,Fri, 25 May 2007 13:20:36 +0000,Amira Al Hussaini,Male,Female,38,2
25922,Fri, 25 May 2007 13:29:47 +0000,Amira Al Hussaini,Unknown,Female,93,3
259223,Fri, 07 Oct 2011 15:50:42 +0000,Noon Arabia,Neutral,Female,587,83
25923,Fri, 25 May 2007 13:32:17 +0000,Amira Al Hussaini,Unknown,Female,15,1
25924,Fri, 25 May 2007 13:38:26 +0000,Amira Al Hussaini,Unknown,Female,70,2
25925,Wed, 06 Jun 2007 22:25:50 +0000,Amira Al Hussaini,Neutral,Female,1340,37
25926,Thu, 31 May 2007 19:22:53 +0000,Amira Al Hussaini,Neutral,Female,1359,36
259288,Sat, 08 Oct 2011 17:59:09 +0000,Mona Kareem,Neutral,Female,631,38
25937,Sat, 26 May 2007 22:00:10 +0000,Fred Petrossian,Neutral,Male,624,24
2594,Wed, 05 Oct 2005 22:50:33 +0000,Haitham Sabbah,Unknown,Male,34,1
259404,Tue, 11 Oct 2011 00:43:03 +0000,Jamillah Knowles,Neutral,Female,603,30
2595,Wed, 05 Oct 2005 23:01:04 +0000,Haitham Sabbah,Unknown,Male,26,1
259527,Tue, 11 Oct 2011 10:28:44 +0000,Noon Arabia,Male,Female,569,31
2596,Wed, 05 Oct 2005 23:09:39 +0000,Haitham Sabbah,Unknown,Male,14,1
25966,Sat, 26 May 2007 13:14:42 +0000,Jillian C. York,Unknown,Female,163,4
2597,Wed, 05 Oct 2005 23:19:34 +0000,Haitham Sabbah,Neutral,Male,63,9
25971,Sat, 26 May 2007 19:05:52 +0000,sami ben gharbia,Unknown,Unknown,65,1
25972,Sat, 26 May 2007 21:47:55 +0000,Fred Petrossian,Unknown,Male,22,1
2598,Wed, 05 Oct 2005 23:30:06 +0000,Haitham Sabbah,Unknown,Male,62,1
25983,Tue, 29 May 2007 11:56:22 +0000,Abdullatif AlOmar,Neutral,Male,687,40
259840,Tue, 11 Oct 2011 00:44:38 +0000,Jamillah Knowles,Neutral,Female,506,27
25987,Sun, 27 May 2007 17:17:47 +0000,Yazan Badran,Neutral,Male,1309,59
25988,Sun, 27 May 2007 17:23:30 +0000,Jillian C. York,Neutral,Female,1244,55
25994,Mon, 28 May 2007 17:59:04 +0000,Ayesha Saldanha,Neutral,Female,1416,80
259941,Mon, 17 Oct 2011 17:39:04 +0000,Lova Rakotomalala,Neutral,Male,1538,114
25999,Sun, 27 May 2007 20:20:16 +0000,Fred Petrossian,Unknown,Male,69,1
26001,Sun, 27 May 2007 20:43:19 +0000,Fred Petrossian,Male,Male,47,1
260080,Tue, 11 Oct 2011 10:45:20 +0000,Pervin Muradli,Male,Female,42,1
26010,Mon, 28 May 2007 10:27:43 +0000,sami ben gharbia,Neutral,Unknown,149,5
2602,Thu, 06 Oct 2005 11:39:52 +0000,Ahmed Al-Omran,Neutral,Male,314,11
260215,Tue, 11 Oct 2011 16:04:39 +0000,Amira Al Hussaini,Female,Female,36,1
260217,Tue, 11 Oct 2011 16:06:28 +0000,Amira Al Hussaini,Unknown,Female,81,1
260219,Tue, 11 Oct 2011 16:07:34 +0000,Amira Al Hussaini,Female,Female,30,1
260253,Wed, 12 Oct 2011 05:46:21 +0000,Nermeen Edrees,Neutral,Female,832,52
26034,Mon, 28 May 2007 16:05:09 +0000,Jillian C. York,Neutral,Female,190,13
260376,Wed, 12 Oct 2011 09:35:50 +0000,Amira Al Hussaini,Unknown,Female,56,1
260378,Wed, 12 Oct 2011 17:22:46 +0000,Layal Al Khatib,Unknown,Unknown,42,1
260381,Wed, 12 Oct 2011 17:23:24 +0000,Layal Al Khatib,Male,Unknown,28,1
260389,Wed, 12 Oct 2011 17:23:52 +0000,Layal Al Khatib,Female,Unknown,27,1
26043,Mon, 28 May 2007 17:12:38 +0000,Amira Al Hussaini,Unknown,Female,39,1
26044,Mon, 28 May 2007 17:15:16 +0000,Amira Al Hussaini,Unknown,Female,129,3
260454,Wed, 12 Oct 2011 16:03:53 +0000,Fred Petrossian,Unknown,Male,30,1
260472,Wed, 12 Oct 2011 18:34:04 +0000,Elizabeth Tsurkov,Neutral,Female,1287,54
260479,Thu, 13 Oct 2011 13:04:15 +0000,Deborah Esch,Neutral,Female,657,28
26048,Mon, 28 May 2007 17:30:45 +0000,Amira Al Hussaini,Unknown,Female,20,1
26050,Mon, 28 May 2007 17:37:25 +0000,Amira Al Hussaini,Unknown,Female,70,1
26053,Mon, 28 May 2007 17:46:38 +0000,Fred Petrossian,Unknown,Male,22,1
26057,Mon, 28 May 2007 18:08:21 +0000,Amira Al Hussaini,Male,Female,127,3
26058,Mon, 28 May 2007 18:11:32 +0000,Amira Al Hussaini,Neutral,Female,124,3
26059,Mon, 28 May 2007 18:22:09 +0000,Amira Al Hussaini,Female,Female,22,1
26060,Mon, 28 May 2007 18:24:10 +0000,Amira Al Hussaini,Female,Female,83,2
26061,Mon, 28 May 2007 18:28:36 +0000,Amira Al Hussaini,Neutral,Female,94,2
26065,Mon, 28 May 2007 21:11:03 +0000,Veronica Khokhlova,Unknown,Female,38,1
26069,Mon, 28 May 2007 21:21:58 +0000,Veronica Khokhlova,Unknown,Female,19,1
26075,Tue, 29 May 2007 00:16:24 +0000,Salam Adil,Neutral,Male,2466,77
26085,Tue, 29 May 2007 18:46:54 +0000,Fred Petrossian,Male,Male,132,1
260859,Thu, 13 Oct 2011 22:14:37 +0000,Fred Petrossian,Unknown,Male,429,22
26086,Tue, 29 May 2007 05:35:02 +0000,Fred Petrossian,Male,Male,71,1
26094,Tue, 29 May 2007 10:46:53 +0000,Jennifer Brea,Unknown,Female,73,1
261,Tue, 28 Jun 2005 22:50:17 +0000,Paul Frankenstein,Neutral,Male,842,75
26106,Tue, 29 May 2007 14:25:43 +0000,Amira Al Hussaini,Male,Female,52,1
261068,Sat, 15 Oct 2011 12:48:02 +0000,Robert Valencia,Neutral,Male,1052,32
26107,Tue, 29 May 2007 14:33:10 +0000,Amira Al Hussaini,Unknown,Female,15,1
26108,Tue, 29 May 2007 14:41:08 +0000,Amira Al Hussaini,Male,Female,60,2
26109,Tue, 29 May 2007 14:44:27 +0000,Amira Al Hussaini,Male,Female,49,1
26110,Tue, 29 May 2007 14:53:44 +0000,Amira Al Hussaini,Unknown,Female,17,1
26111,Tue, 29 May 2007 14:57:37 +0000,Amira Al Hussaini,Neutral,Female,175,1
26112,Tue, 29 May 2007 22:26:55 +0000,Moussa Bashir,Neutral,Male,1280,47
26121,Tue, 29 May 2007 19:05:42 +0000,Fred Petrossian,Unknown,Male,120,1
26130,Tue, 29 May 2007 21:50:56 +0000,Jillian C. York,Unknown,Female,175,9
